../trees/tree_dfs.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_dfs.json;1929.9999999953734;17.99999999996341;6.9629629628898195;6.093749999923872;4.842249657033017;4.382563055690327;3.9999999999286557
../trees/tree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_longest_line.json;1929.9999999953734;17.99999999996341;6.9629629628898195;6.093749999923872;4.842249657033017;4.382563055690327;3.9999999999286557
../trees/tree_min_degree.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree.json;1929.9999999953734;17.99999999996341;6.9629629628898195;6.093749999923872;4.842249657033017;4.382563055690327;3.9999999999286557
../trees/tree_min_degree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree_longest_line.json;1929.9999999953734;17.99999999996341;6.9629629628898195;6.093749999923872;4.842249657033017;4.382563055690327;3.9999999999286557
../trees/tree_dfs.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_dfs.json;11109.999999896892;30.00000000032678;8.64197530876696;7.207031249962635;5.241579027718318;4.554753263234027;4.000000000124459
../trees/tree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_longest_line.json;11109.999999896892;30.00000000032678;8.64197530876696;7.207031249962635;5.241579027718318;4.554753263234027;4.000000000124459
../trees/tree_min_degree.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree.json;11109.999999896892;30.00000000032678;8.64197530876696;7.207031249962635;5.241579027718318;4.554753263234027;4.000000000124459
../trees/tree_min_degree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree_longest_line.json;11109.999999896892;30.00000000032678;8.64197530876696;7.207031249962635;5.241579027718318;4.554753263234027;4.000000000124459
../trees/tree_dfs.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_dfs.json;1426306.9481463544;90.99999999979426;15.249657064379283;12.403808593369138;8.945134078784513;7.848071141310611;7.000000000006278
../trees/tree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_longest_line.json;10661867.021818148;108.00000000032533;15.996342020970209;12.92633056605794;9.168075310640877;7.953367502048475;7.000000000044691
../trees/tree_min_degree.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree.json;1426306.9481463544;90.99999999979426;15.249657064379283;12.403808593369138;8.945134078784513;7.848071141310611;7.000000000006278
../trees/tree_min_degree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree_longest_line.json;12769682.303173639;74.00000000038122;13.927754915456083;11.64947509749827;8.749571657332725;7.77775977985783;7.000000000035738
../trees/tree_dfs.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_dfs.json;906874826.7298472;295.9999999985257;22.743687445924753;17.585926055486265;11.926043591175844;10.256620705201684;8.999999999986422
../trees/tree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_longest_line.json;906874826.7298472;295.9999999985257;22.743687445924753;17.585926055486265;11.926043591175844;10.256620705201684;8.999999999986422
../trees/tree_min_degree.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree.json;127573282.4669058;99.99999999989997;17.381191891500947;14.630462646067127;11.12305143967472;9.944273022729963;8.999999999977625
../trees/tree_min_degree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_min_degree_longest_line.json;127573282.4669058;99.99999999989997;17.381191891500947;14.630462646067127;11.12305143967472;9.944273022729963;8.999999999977625
../trees/tree_dfs.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
../trees/tree_dfs.json;1111111109.9061205;1021.999999999968;49.27317990219309;32.25290298432271;15.811747917024226;11.7334688319994;9.000000000091381
../trees/tree_longest_line.json;0.1;0.5;0.75;0.8;0.9;0.95;1.0
